sentence_ID,words,labels,labels_encoded2
1448,"""",O PUNCT,40
1448,Aircraft,O NOUN,35
1448,max,O ADJ,30
1448,power,O NOUN,35
1448,load,O NOUN,35
1448,reached,O VERB,42
1448,.,O PUNCT,40
1448,Decrease,B-ACTION VERB,2
1448,altitude,O NOUN,35
1448,and,O SCONJ,41
1448,fly,O VERB,42
1448,with,O ADP,31
1448,caution,O NOUN,35
1448,.,O PUNCT,40
1448,If,O SCONJ,41
1448,this,O PRON,38
1448,issue,O NOUN,35
1448,persists,O VERB,42
1448,",",O PUNCT,40
1448,land,O VERB,42
1448,immediately,O ADV,32
1448,(,O PUNCT,40
1448,Code,O NOUN,35
1448,:,O PUNCT,40
1448,30168,O NUM,36
1448,),O PUNCT,40
1448,"""",O PUNCT,40
1449,Aircraft,O NOUN,35
1449,switched,I-STATE VERB,28
1449,to,O ADP,31
1449,ATTI,O PROPN,39
1449,mode,O NOUN,35
1450,Aircraft,O NOUN,35
1450,too,O ADV,32
1450,Far,O ADV,32
1450,.,O PUNCT,40
1450,Can,O AUX,33
1450,not,O ADV,32
1450,enter,I-ACTION VERB,23
1450,Follow,I-ACTION VERB,23
1450,Me,O PRON,38
1450,Mode,B-PARAMETER NOUN,14
1451,Altitude,B-PARAMETER NOUN,14
1451,Less,O ADV,32
1451,than,O ADP,31
1451,nnn,O X,43
1451,.,O PUNCT,40
1451,Can,O AUX,33
1451,not,O ADV,32
1451,enable,I-ACTION VERB,23
1451,Follow,I-ACTION VERB,23
1451,Me,O PRON,38
1451,Mode,B-PARAMETER NOUN,14
1452,Arrived,I-ACTION VERB,23
1452,at,O ADP,31
1452,End,B-FUNCTION VERB,8
1452,Point,B-STATE NOUN,18
1453,At,O ADP,31
1453,least,B-STATE ADJ,16
1453,two,O NUM,36
1453,Waypoints,B-COMPONENT NOUN,4
1453,are,O AUX,33
1453,needed,I-ACTION VERB,23
1454,Battery,B-COMPONENT NOUN,4
1454,temperature,O NOUN,35
1454,is,O AUX,33
1454,below,O ADP,31
1454,15,O NUM,36
1454,degrees,B-PARAMETER NOUN,14
1454,Celsius,B-PARAMETER PROPN,15
1454,.,O PUNCT,40
1454,Warm,B-STATE ADJ,16
1454,up,O ADV,32
1454,the,O PRON,38
1454,battery,O NOUN,35
1454,temperature,O NOUN,35
1454,to,O ADP,31
1454,above,O ADP,31
1454,25,O NUM,36
1454,degree,B-PARAMETER NOUN,14
1454,Celsius,B-PARAMETER PROPN,15
1454,to,O ADP,31
1454,ensure,O VERB,42
1454,a,O PART,37
1454,safe,O ADJ,30
1454,flight,O NOUN,35
1455,Battery,B-COMPONENT NOUN,4
1455,:,O PUNCT,40
1455,Battery,B-COMPONENT NOUN,4
1455,Error,B-ISSUE NOUN,10
1455,.,O PUNCT,40
1455,Return,B-ACTION VERB,2
1455,home,O NOUN,35
1455,and,O SCONJ,41
1455,land,O VERB,42
1455,soon,O ADV,32
1455,.,O PUNCT,40
1455,View,B-COMPONENT NOUN,4
1455,the,O PRON,38
1455,checklist,O NOUN,35
1455,after,O ADP,31
1455,landing,O NOUN,35
1456,Cancel,I-ACTION VERB,23
1456,Landing,B-ACTION NOUN,0
1456,Failed,B-ISSUE VERB,12
1457,Cancel,I-ACTION VERB,23
1457,Return,B-ACTION VERB,2
1457,-,O PUNCT,40
1457,to,O ADP,31
1457,-,O PUNCT,40
1457,Home,B-COMPONENT NOUN,4
1457,Failed,B-ISSUE VERB,12
1458,Can,O AUX,33
1458,not,O ADV,32
1458,enter,I-ACTION VERB,23
1458,the,O PRON,38
1458,selected,I-STATE VERB,28
1458,flight,O NOUN,35
1458,mode,O NOUN,35
1458,.,O PUNCT,40
1458,Try,I-ACTION VERB,23
1458,again,O ADV,32
1458,later,O ADV,32
1459,Compass,B-COMPONENT NOUN,4
1459,Error,B-ISSUE NOUN,10
1460,Compass,B-COMPONENT NOUN,4
1460,Error,B-ISSUE NOUN,10
1460,.,O PUNCT,40
1460,Magnetic,O ADJ,30
1460,Filed,I-ACTION VERB,23
1460,Interference,O NOUN,35
1460,.,O PUNCT,40
1460,Exit,B-ACTION NOUN,0
1460,P,O PRON,38
1460,-,O PUNCT,40
1460,GPS,O NOUN,35
1460,Mode,B-PARAMETER NOUN,14
1461,Critically,O ADV,32
1461,Low,O ADJ,30
1461,Battery,B-COMPONENT NOUN,4
1461,.,O PUNCT,40
1461,Aircraft,O NOUN,35
1461,Landing,B-ACTION NOUN,0
1462,Critically,O ADV,32
1462,low,O ADJ,30
1462,power,O NOUN,35
1462,.,O PUNCT,40
1462,Aircraft,O NOUN,35
1462,is,O AUX,33
1462,landing,O NOUN,35
1463,Critically,O ADV,32
1463,Low,O ADJ,30
1463,Voltage,B-PARAMETER NOUN,14
1463,.,O PUNCT,40
1463,Aircraft,O NOUN,35
1463,will,O AUX,33
1463,land,O VERB,42
1464,Data,B-PARAMETER PROPN,15
1464,Recorder,B-COMPONENT NOUN,4
1464,File,O NOUN,35
1464,Index,O NOUN,35
1464,is,O AUX,33
1464,nnn,O X,43
1465,"""",O PUNCT,40
1465,Detected,O VERB,42
1465,side,O NOUN,35
1465,/,O PUNCT,40
1465,backward,O ADV,32
1465,/,O PUNCT,40
1465,forward,O ADV,32
1465,shock,O NOUN,35
1465,/,O PUNCT,40
1465,possible,O ADJ,30
1465,collision,O NOUN,35
1465,",",O PUNCT,40
1465,aircraft,O NOUN,35
1465,is,O AUX,33
1465,pitching,O VERB,42
1465,/,O PUNCT,40
1465,rolling,O VERB,42
1465,sharply,O ADV,32
1465,forward,O ADV,32
1465,/,O PUNCT,40
1465,backwards,O ADV,32
1465,/,O PUNCT,40
1465,left,O NOUN,35
1465,/,O PUNCT,40
1465,right,O NOUN,35
1465,"""",O PUNCT,40
1466,Downlink,B-COMPONENT NOUN,4
1466,data,O NOUN,35
1466,connection,O NOUN,35
1466,lost,O VERB,42
1466,for,O ADP,31
1466,nnn,O X,43
1466,seconds,O NUM,36
1467,Flight,B-ACTION NOUN,0
1467,Mode,B-PARAMETER NOUN,14
1467,Set,B-ACTION VERB,2
1467,to,O ADP,31
1467,Attitude,B-PARAMETER NOUN,14
1467,/,O PUNCT,40
1467,Atti,B-STATE NOUN,18
1467,Set,B-ACTION VERB,2
1467,the,O PRON,38
1467,Flight,B-ACTION NOUN,0
1467,Mode,B-PARAMETER NOUN,14
1467,to,O ADP,31
1467,P,O PRON,38
1467,-,O PUNCT,40
1467,mode,O NOUN,35
1467,/,O PUNCT,40
1467,GPS,O NOUN,35
1467,to,O ADP,31
1467,ensure,O VERB,42
1467,flight,O NOUN,35
1467,safety,O NOUN,35
1467,/,O PUNCT,40
1467,fly,O VERB,42
1467,safe,O ADJ,30
1468,GEO,B-STATE PROPN,19
1468,:,O PUNCT,40
1468,You,O PRON,38
1468,are,O AUX,33
1468,in,O ADP,31
1468,a,O PART,37
1468,Warning,B-ISSUE NOUN,10
1468,Zone,B-COMPONENT NOUN,4
1468,(,O PUNCT,40
1468,Airport,O NOUN,35
1468,Class,B-PARAMETER NOUN,14
1468,Airspace,B-COMPONENT NOUN,4
1468,Unpaved,B-STATE ADJ,16
1468,Airports,O NOUN,35
1468,Power,B-PARAMETER NOUN,14
1468,Plant,B-COMPONENT NOUN,4
1468,),O PUNCT,40
1468,.,O PUNCT,40
1468,Fly,B-ACTION VERB,2
1468,with,O ADP,31
1468,caution,O NOUN,35
1469,Home,B-COMPONENT NOUN,4
1469,Point,B-STATE NOUN,18
1469,Recorded,B-FUNCTION VERB,8
1470,Homepoint,O,29
1470,updated,I-ACTION VERB,23
1471,Landing,B-ACTION NOUN,0
1471,Canceled,I-ACTION VERB,23
1472,"""",O PUNCT,40
1472,Low,O ADJ,30
1472,power,O NOUN,35
1472,",",O PUNCT,40
1472,please,O INTJ,34
1472,replace,I-ACTION VERB,23
1472,the,O PRON,38
1472,battery,O NOUN,35
1472,"""",O PUNCT,40
1473,Maximum,O ADJ,30
1473,Flight,B-ACTION NOUN,0
1473,Altitude,B-PARAMETER NOUN,14
1473,Reached,B-ISSUE VERB,12
1473,.,O PUNCT,40
1473,Adjust,I-ACTION VERB,23
1473,altitude,O NOUN,35
1473,in,O ADP,31
1473,MC,B-PARAMETER PROPN,15
1473,Settings,B-COMPONENT NOUN,4
1473,if,O SCONJ,41
1473,required,I-ACTION VERB,23
1474,Mobile,B-COMPONENT ADJ,3
1474,device,B-COMPONENT NOUN,4
1474,CPU,B-PARAMETER PROPN,15
1474,fully,O ADV,32
1474,loaded,I-ACTION VERB,23
1474,.,O PUNCT,40
1474,Related,B-FUNCTION ADJ,6
1474,performance,O NOUN,35
1474,will,O AUX,33
1474,be,O AUX,33
1474,affected,O ADJ,30
1475,Not,O ADV,32
1475,Enough,B-ISSUE ADJ,9
1475,Force,B-PARAMETER NOUN,14
1475,/,O PUNCT,40
1475,ESC,B-STATE PROPN,19
1475,Error,B-ISSUE NOUN,10
1476,Return,B-ACTION VERB,2
1476,-,O PUNCT,40
1476,to,O ADP,31
1476,-,O PUNCT,40
1476,Home,B-COMPONENT NOUN,4
1476,Altitude,B-PARAMETER NOUN,14
1476,:,O PUNCT,40
1476,nnn,O X,43
1477,Returning,B-ACTION VERB,2
1477,Home,B-COMPONENT NOUN,4
1478,RTH,B-STATE PROPN,19
1478,altitude,O NOUN,35
1478,adjusted,I-ACTION VERB,23
1478,to,O ADP,31
1478,nnn,O X,43
1478,(,O PUNCT,40
1478,Code,O NOUN,35
1478,:,O PUNCT,40
1478,120852,O NUM,36
1478,),O PUNCT,40
1479,Setting,B-FUNCTION NOUN,7
1479,new,O ADJ,30
1479,Maximum,O ADJ,30
1479,Flight,B-ACTION NOUN,0
1479,Altitude,B-PARAMETER NOUN,14
1479,to,O ADP,31
1479,nnn,O X,43
1479,(,O PUNCT,40
1479,nnn,O X,43
1479,),O PUNCT,40
1480,Setting,B-FUNCTION NOUN,7
1480,new,O ADJ,30
1480,Return,B-ACTION VERB,2
1480,-,O PUNCT,40
1480,To,O ADP,31
1480,-,O PUNCT,40
1480,Home,B-COMPONENT NOUN,4
1480,altitude,O NOUN,35
1480,to,O ADP,31
1480,nnn,O X,43
1480,(,O PUNCT,40
1480,nnn,O X,43
1480,),O PUNCT,40
1481,Signal,B-COMPONENT NOUN,4
1481,Lost,B-ISSUE VERB,12
1481,.,O PUNCT,40
1481,Aircraft,O NOUN,35
1481,returning,O VERB,42
1481,to,O ADP,31
1481,Home,B-COMPONENT NOUN,4
1481,Point,B-STATE NOUN,18
1482,Strong,B-STATE ADJ,16
1482,wind,O NOUN,35
1482,warning,B-ISSUE NOUN,10
1482,.,O PUNCT,40
1482,Aircraft,O NOUN,35
1482,unable,O ADJ,30
1482,to,O ADP,31
1482,return,O VERB,42
1482,to,O ADP,31
1482,home,O NOUN,35
1482,automatically,O ADV,32
1482,.,O PUNCT,40
1482,Lower,O ADJ,30
1482,altitude,O NOUN,35
1482,immediately,O ADV,32
1482,and,O SCONJ,41
1482,return,O VERB,42
1482,to,O ADP,31
1482,home,O NOUN,35
1482,manually,O ADV,32
1482,(,O PUNCT,40
1482,Code,O NOUN,35
1482,:,O PUNCT,40
1482,120596,O NUM,36
1482,),O PUNCT,40
1483,Strong,B-STATE ADJ,16
1483,wind,O NOUN,35
1483,warning,B-ISSUE NOUN,10
1483,.,O PUNCT,40
1483,Aircraft,O NOUN,35
1483,unable,O ADJ,30
1483,to,O ADP,31
1483,return,O VERB,42
1483,to,O ADP,31
1483,home,O NOUN,35
1483,automatically,O ADV,32
1483,.,O PUNCT,40
1483,Lower,O ADJ,30
1483,altitude,O NOUN,35
1483,immediately,O ADV,32
1483,and,O SCONJ,41
1483,return,O VERB,42
1483,to,O ADP,31
1483,home,O NOUN,35
1483,manually,O ADV,32
1483,(,O PUNCT,40
1483,Code,O NOUN,35
1483,:,O PUNCT,40
1483,30149,O NUM,36
1483,),O PUNCT,40
1484,Strong,B-STATE ADJ,16
1484,wireless,B-COMPONENT NOUN,4
1484,interference,O NOUN,35
1484,.,O PUNCT,40
1484,Please,O INTJ,34
1484,fly,O VERB,42
1484,with,O ADP,31
1484,caution,O NOUN,35
1485,Taking,B-ACTION VERB,2
1485,off,O PART,37
1486,"""",O PUNCT,40
1486,Tip,B-COMPONENT NOUN,4
1486,:,O PUNCT,40
1486,When,O SCONJ,41
1486,multi,B-STATE ADJ,16
1486,-,O PUNCT,40
1486,gimbals,I-COMPONENT NOUN,24
1486,are,O AUX,33
1486,controlled,B-STATE VERB,20
1486,together,B-STATE ADV,17
1486,",",O PUNCT,40
1486,only,O ADV,32
1486,the,O PRON,38
1486,first,O ADJ,30
1486,gimbal,O NOUN,35
1486,spotlight,I-COMPONENT NOUN,24
1486,feature,I-PARAMETER NOUN,26
1486,is,O AUX,33
1486,available,B-STATE ADJ,16
1486,"""",O PUNCT,40
1487,Warning,B-ISSUE NOUN,10
1487,:,O PUNCT,40
1487,Battery,B-COMPONENT NOUN,4
1487,Temperature,B-PARAMETER NOUN,14
1487,Below,O ADP,31
1487,15,O NUM,36
1487,°,B-PARAMETER NOUN,14
1487,C,B-PARAMETER PROPN,15
1487,(,O PUNCT,40
1487,59F,O NUM,36
1487,),O PUNCT,40
1487,.,O PUNCT,40
1487,Warm,B-STATE ADJ,16
1487,battery,O NOUN,35
1487,to,O ADP,31
1487,above,O ADP,31
1487,25,O NUM,36
1487,°,B-PARAMETER NOUN,14
1487,C,B-PARAMETER PROPN,15
1487,(,O PUNCT,40
1487,77F,O NUM,36
1487,),O PUNCT,40
1487,before,O ADP,31
1487,flying,O VERB,42
1488,Warning,B-ISSUE NOUN,10
1488,:,O PUNCT,40
1488,Command,B-FUNCTION NOUN,7
1488,Timeout,B-ISSUE NOUN,10
1489,Warning,B-ISSUE NOUN,10
1489,:,O PUNCT,40
1489,Max,O ADJ,30
1489,Flight,B-ACTION NOUN,0
1489,Altitude,B-PARAMETER NOUN,14
1489,Reached,B-ISSUE VERB,12
1489,.,O PUNCT,40
1489,Adjust,I-ACTION VERB,23
1489,in,O ADP,31
1489,Main,O ADJ,30
1489,Controller,B-COMPONENT NOUN,4
1489,Settings,B-COMPONENT NOUN,4
1489,if,O SCONJ,41
1489,necessary,O ADJ,30
1490,Warning,B-ISSUE NOUN,10
1490,:,O PUNCT,40
1490,Motor,B-COMPONENT NOUN,4
1490,Overloaded,I-STATE VERB,28
1490,.,O PUNCT,40
1490,Aircraft,O NOUN,35
1490,will,O AUX,33
1490,decelerate,I-ACTION VERB,23
1490,to,O ADP,31
1490,ensure,O VERB,42
1490,safety,O NOUN,35
1491,Waypoint,B-COMPONENT NOUN,4
1491,Mission,B-FUNCTION NOUN,7
1491,Start,I-ACTION VERB,23
1492,Yaw,B-COMPONENT NOUN,4
1492,Error,B-ISSUE NOUN,10
1493,A,O PART,37
1493,passenger,I-COMPONENT NOUN,24
1493,aircraft,O NOUN,35
1493,is,O AUX,33
1493,approaching,I-ACTION VERB,23
1493,.,O PUNCT,40
1493,Descend,I-ACTION VERB,23
1493,as,O SCONJ,41
1493,soon,O ADV,32
1493,as,O SCONJ,41
1493,possible,O ADJ,30
1494,A,O PART,37
1494,passenger,I-COMPONENT NOUN,24
1494,aircraft,O NOUN,35
1494,is,O AUX,33
1494,nearby,O ADV,32
1494,.,O PUNCT,40
1494,Fly,B-ACTION VERB,2
1494,with,O ADP,31
1494,caution,O NOUN,35
1495,Abnormal,B-ISSUE ADJ,9
1495,compass,O NOUN,35
1495,function,B-FUNCTION NOUN,7
1495,or,O SCONJ,41
1495,GPS,O NOUN,35
1495,signal,O NOUN,35
1495,detected,O VERB,42
1495,.,O PUNCT,40
1495,Aircraft,O NOUN,35
1495,switched,I-STATE VERB,28
1495,to,O ADP,31
1495,ATTI,O PROPN,39
1495,mode,O NOUN,35
1496,Accelerator,O NOUN,35
1496,is,O AUX,33
1496,Over,O ADP,31
1496,Range,B-PARAMETER NOUN,14
1497,ActiveTrack,O PROPN,39
1497,Flight,B-ACTION NOUN,0
1497,Ended,I-ACTION VERB,23
1497,:,O PUNCT,40
1497,Cannot,O AUX,33
1497,find,O VERB,42
1497,subject,B-PARAMETER NOUN,14
1498,AE,O PROPN,39
1498,Locked,I-STATE VERB,28
1498,.,O PUNCT,40
1498,Metering,I-ACTION VERB,23
1498,disabled,O ADJ,30
1499,"""",O PUNCT,40
1499,Aircraft,O NOUN,35
1499,close,I-ACTION VERB,23
1499,to,O ADP,31
1499,Home,B-COMPONENT NOUN,4
1499,Point,B-STATE NOUN,18
1499,.,O PUNCT,40
1499,"""",O PUNCT,40
1499,"""",O PUNCT,40
1499,go,I-ACTION VERB,23
1499,home,O NOUN,35
1499,"""",O PUNCT,40
1499,"""",O PUNCT,40
1499,shifts,I-ACTION VERB,23
1499,to,O ADP,31
1499,"""",O PUNCT,40
1499,"""",O PUNCT,40
1499,landing,O NOUN,35
1499,"""",O PUNCT,40
1499,"""",O PUNCT,40
1499,"""",O PUNCT,40
1500,Aircraft,O NOUN,35
1500,is,O AUX,33
1500,close,I-ACTION VERB,23
1500,to,O ADP,31
1500,the,O PRON,38
1500,Home,B-COMPONENT NOUN,4
1500,Point,B-STATE NOUN,18
1500,.,O PUNCT,40
1500,Initiating,I-ACTION VERB,23
1500,Return,B-ACTION VERB,2
1500,to,O ADP,31
1500,Home,B-COMPONENT NOUN,4
1500,will,O AUX,33
1500,now,O ADV,32
1500,trigger,B-PARAMETER NOUN,14
1500,Auto,B-ACTION PROPN,1
1500,Landing,B-ACTION NOUN,0
1501,Aircraft,O NOUN,35
1501,is,O AUX,33
1501,in,O ADP,31
1501,QuickShot,B-STATE PROPN,19
1501,Mode,B-PARAMETER NOUN,14
1501,.,O PUNCT,40
1501,Ensure,B-ACTION VERB,2
1501,your,O PRON,38
1501,enviornment,B-STATE NOUN,18
1501,is,O AUX,33
1501,free,B-STATE ADJ,16
1501,of,O ADP,31
1501,potential,B-STATE ADJ,16
1501,obstacles,B-COMPONENT NOUN,4
1502,"""",O PUNCT,40
1502,Aircraft,O NOUN,35
1502,is,O AUX,33
1502,landing,O NOUN,35
1502,due,O ADP,31
1502,to,O ADP,31
1502,low,O ADJ,30
1502,voltage,O NOUN,35
1502,",",O PUNCT,40
1502,which,O PRON,38
1502,can,O AUX,33
1502,not,O ADV,32
1502,be,O AUX,33
1502,stopped,I-ACTION VERB,23
1502,.,O PUNCT,40
1502,You,O PRON,38
1502,can,O AUX,33
1502,decelerate,I-ACTION VERB,23
1502,the,O PRON,38
1502,descending,I-ACTION VERB,23
1502,speed,B-PARAMETER NOUN,14
1502,and,O SCONJ,41
1502,avoid,I-ACTION VERB,23
1502,obstacles,B-COMPONENT NOUN,4
1502,using,I-ACTION VERB,23
1502,sticks,I-COMPONENT NOUN,24
1502,"""",O PUNCT,40
1503,Aircraft,O NOUN,35
1503,is,O AUX,33
1503,returning,O VERB,42
1503,to,O ADP,31
1503,the,O PRON,38
1503,Home,B-COMPONENT NOUN,4
1503,Point,B-STATE NOUN,18
1503,.,O PUNCT,40
1503,Minimum,B-STATE ADJ,16
1503,RTH,B-STATE PROPN,19
1503,Altitude,B-PARAMETER NOUN,14
1503,is,O AUX,33
1503,nnn,O X,43
1503,.,O PUNCT,40
1503,You,O PRON,38
1503,can,O AUX,33
1503,reset,I-ACTION VERB,23
1503,the,O PRON,38
1503,RTH,B-STATE PROPN,19
1503,Altitude,B-PARAMETER NOUN,14
1503,in,O ADP,31
1503,Remote,B-COMPONENT ADJ,3
1503,Controller,B-COMPONENT NOUN,4
1503,Settings,B-COMPONENT NOUN,4
1503,after,O ADP,31
1503,cancelling,I-ACTION VERB,23
1503,RTH,B-STATE PROPN,19
1503,if,O SCONJ,41
1503,necessary,O ADJ,30
1504,Aircraft,O NOUN,35
1504,is,O AUX,33
1504,returning,O VERB,42
1504,to,O ADP,31
1504,the,O PRON,38
1504,Home,B-COMPONENT NOUN,4
1504,Point,B-STATE NOUN,18
1504,.,O PUNCT,40
1504,RTH,B-STATE PROPN,19
1504,Altitude,B-PARAMETER NOUN,14
1504,is,O AUX,33
1504,nnn,O X,43
1504,.,O PUNCT,40
1504,You,O PRON,38
1504,can,O AUX,33
1504,reset,I-ACTION VERB,23
1504,the,O PRON,38
1504,RTH,B-STATE PROPN,19
1504,Altitude,B-PARAMETER NOUN,14
1504,in,O ADP,31
1504,Remote,B-COMPONENT ADJ,3
1504,Controller,B-COMPONENT NOUN,4
1504,Settings,B-COMPONENT NOUN,4
1504,after,O ADP,31
1504,cancelling,I-ACTION VERB,23
1504,RTH,B-STATE PROPN,19
1504,if,O SCONJ,41
1504,necessary,O ADJ,30
1505,Aircraft,O NOUN,35
1505,will,O AUX,33
1505,automatically,O ADV,32
1505,descend,I-ACTION VERB,23
1505,in,O ADP,31
1505,nnn,O X,43
1506,Altitude,B-PARAMETER NOUN,14
1506,above,O ADP,31
1506,the,O PRON,38
1506,takeoff,O NOUN,35
1506,point,B-STATE NOUN,18
1506,exceeds,O VERB,42
1506,nnn,O X,43
1506,.,O PUNCT,40
1506,Always,O ADV,32
1506,fly,O VERB,42
1506,in,O ADP,31
1506,compliance,B-FUNCTION NOUN,7
1506,with,O ADP,31
1506,altitude,O NOUN,35
1506,limitations,B-STATE NOUN,18
1507,"""",O PUNCT,40
1507,Ambient,B-STATE ADJ,16
1507,Light,B-PARAMETER NOUN,14
1507,too,O ADV,32
1507,Weak,O ADJ,30
1507,",",O PUNCT,40
1507,Forwardobstacle,B-COMPONENT NOUN,4
1507,sensing,O VERB,42
1507,is,O AUX,33
1507,unavailable,O ADJ,30
1507,.,O PUNCT,40
1507,please,O INTJ,34
1507,ensure,O VERB,42
1507,safety,O NOUN,35
1507,during,O ADP,31
1507,the,O PRON,38
1507,flight,O NOUN,35
1507,"""",O PUNCT,40
1508,"""",O PUNCT,40
1508,Another,O PRON,38
1508,aircraft,O NOUN,35
1508,is,O AUX,33
1508,dangerously,O,29
1508,close,I-ACTION VERB,23
1508,",",O PUNCT,40
1508,please,O INTJ,34
1508,descend,I-ACTION VERB,23
1508,to,O ADP,31
1508,a,O PART,37
1508,safer,B-STATE ADJ,16
1508,altitude,O NOUN,35
1508,"""",O PUNCT,40
1509,Another,O PRON,38
1509,aircraft,O NOUN,35
1509,is,O AUX,33
1509,nearby,O ADV,32
1509,.,O PUNCT,40
1509,Another,O PRON,38
1509,aircraft,O NOUN,35
1509,is,O AUX,33
1509,approaching,I-ACTION VERB,23
1509,.,O PUNCT,40
1509,Descend,I-ACTION VERB,23
1509,as,O SCONJ,41
1509,soon,O ADV,32
1509,as,O SCONJ,41
1509,possible,O ADJ,30
1510,Another,O PRON,38
1510,aircraft,O NOUN,35
1510,is,O AUX,33
1510,nearby,O ADV,32
1510,.,O PUNCT,40
1510,Fly,B-ACTION VERB,2
1510,with,O ADP,31
1510,caution,O NOUN,35
1511,APAS,O PROPN,39
1511,has,O AUX,33
1511,been,O AUX,33
1511,enabled,I-STATE VERB,28
1512,Approaching,I-ACTION VERB,23
1512,a,O PART,37
1512,No,O PART,37
1512,-,O PUNCT,40
1512,Fly,B-ACTION VERB,2
1512,Zone,B-COMPONENT NOUN,4
1512,.,O PUNCT,40
1512,RTH,B-STATE PROPN,19
1512,may,O AUX,33
1512,be,O AUX,33
1512,affected,O ADJ,30
1512,.,O PUNCT,40
1512,Fly,B-ACTION VERB,2
1512,with,O ADP,31
1512,caution,O NOUN,35
1513,Arrived,I-ACTION VERB,23
1513,at,O ADP,31
1513,End,B-FUNCTION VERB,8
1513,Point,B-STATE NOUN,18
1514,Arrived,I-ACTION VERB,23
1514,at,O ADP,31
1514,Start,I-ACTION VERB,23
1514,Point,B-STATE NOUN,18
1514,.,O PUNCT,40
1514,Starting,I-ACTION VERB,23
1514,Waypoint,B-COMPONENT NOUN,4
1514,Mission,B-FUNCTION NOUN,7
1515,At,O ADP,31
1515,Least,B-STATE ADJ,16
1515,Two,O NUM,36
1515,Waypoints,B-COMPONENT NOUN,4
1515,Required,I-ACTION VERB,23
1516,Attitude,B-PARAMETER NOUN,14
1516,is,O AUX,33
1516,too,O ADV,32
1516,large,O ADJ,30
1516,.,O PUNCT,40
1516,Forward,O ADV,32
1516,obstacle,O NOUN,35
1516,sensing,O VERB,42
1516,is,O AUX,33
1516,unavailable,O ADJ,30
1517,Auto,B-ACTION PROPN,1
1517,landing,O NOUN,35
1517,initiated,I-ACTION ADP,21
1518,Barometer,B-COMPONENT NOUN,4
1518,Dead,O ADJ,30
1518,in,O ADP,31
1518,Air,O NOUN,35
1519,Battery,B-COMPONENT NOUN,4
1519,Alert,O NOUN,35
1519,Battery,B-COMPONENT NOUN,4
1519,installation,O NOUN,35
1519,error,O NOUN,35
1519,.,O PUNCT,40
1519,Please,O INTJ,34
1519,check,O VERB,42
1519,the,O PRON,38
1519,batteries,B-COMPONENT NOUN,4
1519,are,O AUX,33
1519,inserted,I-ACTION VERB,23
1519,correctly,O ADV,32
1520,"""",O PUNCT,40
1520,Battery,B-COMPONENT NOUN,4
1520,cell,B-COMPONENT NOUN,4
1520,broken,I-STATE VERB,28
1520,",",O PUNCT,40
1520,please,O INTJ,34
1520,replace,I-ACTION VERB,23
1520,the,O PRON,38
1520,battery,O NOUN,35
1520,"""",O PUNCT,40
1521,Battery,B-COMPONENT NOUN,4
1521,not,O ADV,32
1521,installed,I-ACTION ADP,21
1521,properly,O ADV,32
1521,.,O PUNCT,40
1521,Return,B-ACTION VERB,2
1521,to,O ADP,31
1521,home,O NOUN,35
1521,immediately,O ADV,32
1521,.,O PUNCT,40
1521,Check,B-ACTION VERB,2
1521,and,O SCONJ,41
1521,re,O PRON,38
1521,-,O PUNCT,40
1521,install,I-ACTION VERB,23
1521,battery,O NOUN,35
1522,Battery,B-COMPONENT NOUN,4
1522,power,O NOUN,35
1522,limit,O NOUN,35
1522,will,O AUX,33
1522,automatically,O ADV,32
1522,reduce,O VERB,42
1522,the,O PRON,38
1522,aircraft,O NOUN,35
1522,'s,O PUNCT,40
1522,mobility,O NOUN,35
1522,to,O ADP,31
1522,ensure,O VERB,42
1522,flight,O NOUN,35
1522,safety,O NOUN,35
1523,Battery,B-COMPONENT NOUN,4
1523,Voltage,B-PARAMETER NOUN,14
1523,Difference,B-STATE NOUN,18
1523,too,O ADV,32
1523,large,O ADJ,30
1523,.,O PUNCT,40
1523,Check,B-ACTION VERB,2
1523,Battery,B-COMPONENT NOUN,4
1523,Status,B-STATE NOUN,18
1524,Battery,B-COMPONENT NOUN,4
1524,:,O PUNCT,40
1524,Connection,B-COMPONENT NOUN,4
1524,Error,B-ISSUE NOUN,10
1525,Braking,I-ACTION VERB,23
1525,now,O ADV,32
1525,!,O PUNCT,40
1525,No,O PART,37
1525,use,O VERB,42
1525,to,O ADP,31
1525,move,I-ACTION ADP,21
1525,the,O PRON,38
1525,stick,I-COMPONENT NOUN,24
1525,right,O NOUN,35
1525,.,O PUNCT,40
1525,Avoid,I-ACTION VERB,23
1525,the,O PRON,38
1525,obstacle,O NOUN,35
1526,"""",O PUNCT,40
1526,Braking,I-ACTION VERB,23
1526,now,O ADV,32
1526,.,O PUNCT,40
1526,Return,B-ACTION VERB,2
1526,sticks,I-COMPONENT NOUN,24
1526,to,O ADP,31
1526,midpoints,I-COMPONENT NOUN,24
1526,",",O PUNCT,40
1526,then,O ADV,32
1526,continue,I-ACTION VERB,23
1526,flying,O VERB,42
1526,"""",O PUNCT,40
1527,Cache,B-COMPONENT NOUN,4
1527,Space,B-COMPONENT NOUN,4
1527,Full,O ADJ,30
1528,Calibration,B-ISSUE NOUN,10
1528,subject,B-PARAMETER NOUN,14
1528,is,O AUX,33
1528,too,O ADV,32
1528,close,I-ACTION VERB,23
1528,.,O PUNCT,40
1528,Recalibrate,B-ACTION VERB,2
