sentence_ID,words,labels
1363,Flight,B-ACTION NOUN
1363,Altitude,B-PARAMETER NOUN
1363,to,O ADP
1363,nnn,O X
1363,(,O PUNCT
1363,nnn,O X
1363,),O PUNCT
1364,Setting,B-FUNCTION NOUN
1364,new,O ADJ
1364,Return,B-ACTION VERB
1364,-,O PUNCT
1364,To,O ADP
1364,-,O PUNCT
1364,Home,B-COMPONENT NOUN
1364,altitude,O NOUN
1364,to,O ADP
1364,nnn,O X
1364,(,O PUNCT
1364,nnn,O X
1364,),O PUNCT
1365,Strong,B-STATE ADJ
1365,wind,O NOUN
1365,warning,B-ISSUE NOUN
1365,.,O PUNCT
1365,Aircraft,O NOUN
1365,unable,O ADJ
1365,to,O ADP
1365,return,O VERB
1365,to,O ADP
1365,home,O NOUN
1365,automatically,O ADV
1365,.,O PUNCT
1365,Lower,O ADJ
1365,altitude,O NOUN
1365,immediately,O ADV
1365,and,O SCONJ
1365,return,O VERB
1365,to,O ADP
1365,home,O NOUN
1365,manually,O ADV
1365,(,O PUNCT
1365,Code,O NOUN
1365,:,O PUNCT
1365,120596,O NUM
1365,),O PUNCT
1366,Strong,B-STATE ADJ
1366,wind,O NOUN
1366,warning,B-ISSUE NOUN
1366,.,O PUNCT
1366,Aircraft,O NOUN
1366,unable,O ADJ
1366,to,O ADP
1366,return,O VERB
1366,to,O ADP
1366,home,O NOUN
1366,automatically,O ADV
1366,.,O PUNCT
1366,Lower,O ADJ
1366,altitude,O NOUN
1366,immediately,O ADV
1366,and,O SCONJ
1366,return,O VERB
1366,to,O ADP
1366,home,O NOUN
1366,manually,O ADV
1366,(,O PUNCT
1366,Code,O NOUN
1366,:,O PUNCT
1366,30149,O NUM
1366,),O PUNCT
1367,Subject,B-PARAMETER NOUN
1367,lost,O VERB
1367,.,O PUNCT
1367,Reselect,B-ACTION VERB
1367,subject,B-PARAMETER NOUN
1367,(,O PUNCT
1367,Code,O NOUN
1367,:,O PUNCT
1367,800018,O NUM
1367,),O PUNCT
1368,The,O PRON
1368,flight,O NOUN
1368,attitude,O NOUN
1368,angle,O NOUN
1368,is,O AUX
1368,larger,B-PARAMETER ADJ
1368,in,O ADP
1368,Sport,B-ISSUE NOUN
1368,mode,O NOUN
1368,.,O PUNCT
1368,The,O PRON
1368,gimbal,O NOUN
1368,will,O AUX
1368,rotate,O VERB
1368,when,O SCONJ
1368,the,O PRON
1368,aircraft,O NOUN
1368,starts,I-ACTION VERB
1368,or,O SCONJ
1368,stops,I-ACTION VERB
1368,.,O PUNCT
1368,Use,B-ACTION VERB
1368,Normal,O ADJ
1368,mode,O NOUN
1368,if,O SCONJ
1368,required,I-ACTION VERB
1368,for,O ADP
1368,stable,B-STATE ADJ
1368,shooting,I-ACTION VERB
1368,(,O PUNCT
1368,Code,O NOUN
1368,:,O PUNCT
1368,40022,O NUM
1368,),O PUNCT
1369,Unable,O ADJ
1369,to,O ADP
1369,take,O VERB
1369,off,O PART
1369,(,O PUNCT
1369,Code,O NOUN
1369,:,O PUNCT
1369,30064,O NUM
1369,),O PUNCT
1370,Vision,B-COMPONENT NOUN
1370,sensor,O NOUN
1370,error,O NOUN
1370,.,O PUNCT
1370,Contact,B-ACTION NOUN
1370,DJI,B-PARAMETER PROPN
1370,Support,B-FUNCTION NOUN
1370,for,O ADP
1370,assistance,O NOUN
1370,(,O PUNCT
1370,Code,O NOUN
1370,:,O PUNCT
1370,180030,O NUM
1370,),O PUNCT
1371,Vision,B-COMPONENT NOUN
1371,sensor,O NOUN
1371,error,O NOUN
1371,.,O PUNCT
1371,Contact,B-ACTION NOUN
1371,DJI,B-PARAMETER PROPN
1371,Support,B-FUNCTION NOUN
1371,for,O ADP
1371,assistance,O NOUN
1371,(,O PUNCT
1371,Code,O NOUN
1371,:,O PUNCT
1371,180031,O NUM
1371,),O PUNCT
1372,Weak,O ADJ
1372,signal,O NOUN
1372,.,O PUNCT
1372,Adjust,I-ACTION VERB
1372,antennas,O NOUN
1372,(,O PUNCT
1372,Code,O NOUN
1372,:,O PUNCT
1372,80016,O NUM
1372,),O PUNCT
1373,Accelerator,O NOUN
1373,is,O AUX
1373,Over,O ADP
1373,Range,B-PARAMETER NOUN
1374,AE,O PROPN
1374,Locked,I-STATE VERB
1374,.,O PUNCT
1374,Metering,I-ACTION VERB
1374,disabled,O ADJ
1375,"""",O PUNCT
1375,Aircraft,O NOUN
1375,is,O AUX
1375,in,O ADP
1375,Attitude,B-PARAMETER NOUN
1375,mode,O NOUN
1375,",",O PUNCT
1375,so,O SCONJ
1375,that,O SCONJ
1375,it,O PRON
1375,will,O AUX
1375,not,O ADV
1375,hover,O VERB
1375,.,O PUNCT
1375,Please,O INTJ
1375,fly,O VERB
1375,with,O ADP
1375,caution,O NOUN
1375,"""",O PUNCT
1376,"""",O PUNCT
1376,Aircraft,O NOUN
1376,is,O AUX
1376,landing,O NOUN
1376,due,O ADP
1376,to,O ADP
1376,low,O ADJ
1376,voltage,O NOUN
1376,",",O PUNCT
1376,which,O PRON
1376,can,O AUX
1376,not,O ADV
1376,be,O AUX
1376,stopped,I-ACTION VERB
1376,.,O PUNCT
1376,You,O PRON
1376,can,O AUX
1376,decelerate,I-ACTION VERB
1376,the,O PRON
1376,descending,I-ACTION VERB
1376,speed,B-PARAMETER NOUN
1376,and,O SCONJ
1376,avoid,I-ACTION VERB
1376,obstacles,B-COMPONENT NOUN
1376,using,I-ACTION VERB
1376,sticks,I-COMPONENT NOUN
1376,"""",O PUNCT
1377,Aircraft,O NOUN
1377,is,O AUX
1377,returning,O VERB
1377,to,O ADP
1377,the,O PRON
1377,Home,B-COMPONENT NOUN
1377,Point,B-STATE NOUN
1377,.,O PUNCT
1377,Minimum,B-STATE ADJ
1377,RTH,B-STATE PROPN
1377,Altitude,B-PARAMETER NOUN
1377,is,O AUX
1377,nnn,O X
1377,.,O PUNCT
1377,You,O PRON
1377,can,O AUX
1377,reset,I-ACTION VERB
1377,the,O PRON
1377,RTH,B-STATE PROPN
1377,Altitude,B-PARAMETER NOUN
1377,in,O ADP
1377,Remote,B-COMPONENT ADJ
1377,Controller,B-COMPONENT NOUN
1377,Settings,B-COMPONENT NOUN
1377,after,O ADP
1377,cancelling,I-ACTION VERB
1377,RTH,B-STATE PROPN
1377,if,O SCONJ
1377,necessary,O ADJ
1378,Aircraft,O NOUN
1378,is,O AUX
1378,returning,O VERB
1378,to,O ADP
1378,the,O PRON
1378,Home,B-COMPONENT NOUN
1378,Point,B-STATE NOUN
1378,.,O PUNCT
1378,RTH,B-STATE PROPN
1378,Altitude,B-PARAMETER NOUN
1378,is,O AUX
1378,nnn,O X
1378,.,O PUNCT
1378,You,O PRON
1378,can,O AUX
1378,reset,I-ACTION VERB
1378,the,O PRON
1378,RTH,B-STATE PROPN
1378,Altitude,B-PARAMETER NOUN
1378,in,O ADP
1378,Remote,B-COMPONENT ADJ
1378,Controller,B-COMPONENT NOUN
1378,Settings,B-COMPONENT NOUN
1378,after,O ADP
1378,cancelling,I-ACTION VERB
1378,RTH,B-STATE PROPN
1378,if,O SCONJ
1378,necessary,O ADJ
1379,Aircraft,O NOUN
1379,is,O AUX
1379,returning,O VERB
1379,to,O ADP
1379,the,O PRON
1379,starting,I-ACTION VERB
1379,point,B-STATE NOUN
1380,Aircraft,O NOUN
1380,is,O AUX
1380,too,O ADV
1380,far,O ADV
1380,away,O ADV
1381,Aircraft,O NOUN
1381,switched,I-STATE VERB
1381,to,O ADP
1381,ATTI,O PROPN
1381,mode,O NOUN
1382,Aircraft,O NOUN
1382,too,O ADV
1382,Far,O ADV
1382,.,O PUNCT
1382,Can,O AUX
1382,not,O ADV
1382,enter,I-ACTION VERB
1382,Follow,I-ACTION VERB
1382,Me,O PRON
1382,Mode,B-PARAMETER NOUN
1383,Altitude,B-PARAMETER NOUN
1383,above,O ADP
1383,the,O PRON
1383,takeoff,O NOUN
1383,point,B-STATE NOUN
1383,exceeds,O VERB
1383,nnn,O X
1383,.,O PUNCT
1383,Always,O ADV
1383,fly,O VERB
1383,in,O ADP
1383,compliance,B-FUNCTION NOUN
1383,with,O ADP
1383,altitude,O NOUN
1383,limitations,B-STATE NOUN
1384,Altitude,B-PARAMETER NOUN
1384,Less,O ADV
1384,than,O ADP
1384,nnn,O X
1384,.,O PUNCT
1384,Can,O AUX
1384,not,O ADV
1384,enable,I-ACTION VERB
1384,Follow,I-ACTION VERB
1384,Me,O PRON
1384,Mode,B-PARAMETER NOUN
1385,Arrived,I-ACTION VERB
1385,at,O ADP
1385,End,B-FUNCTION VERB
1385,Point,B-STATE NOUN
1386,At,O ADP
1386,least,B-STATE ADJ
1386,two,O NUM
1386,Waypoints,B-COMPONENT NOUN
1386,are,O AUX
1386,needed,I-ACTION VERB
1387,Barometer,B-COMPONENT NOUN
1387,Dead,O ADJ
1387,in,O ADP
1387,Air,O NOUN
1388,Battery,B-COMPONENT NOUN
1388,temperature,O NOUN
1388,is,O AUX
1388,below,O ADP
1388,15,O NUM
1388,degrees,B-PARAMETER NOUN
1388,Celsius,B-PARAMETER PROPN
1388,.,O PUNCT
1388,Warm,B-STATE ADJ
1388,up,O ADV
1388,the,O PRON
1388,battery,O NOUN
1388,temperature,O NOUN
1388,to,O ADP
1388,above,O ADP
1388,25,O NUM
1388,degree,B-PARAMETER NOUN
1388,Celsius,B-PARAMETER PROPN
1388,to,O ADP
1388,ensure,O VERB
1388,a,O PART
1388,safe,O ADJ
1388,flight,O NOUN
1389,Battery,B-COMPONENT NOUN
1389,:,O PUNCT
1389,Battery,B-COMPONENT NOUN
1389,Error,B-ISSUE NOUN
1389,.,O PUNCT
1389,Return,B-ACTION VERB
1389,home,O NOUN
1389,and,O SCONJ
1389,land,O VERB
1389,soon,O ADV
1389,.,O PUNCT
1389,View,B-COMPONENT NOUN
1389,the,O PRON
1389,checklist,O NOUN
1389,after,O ADP
1389,landing,O NOUN
1390,Battery,B-COMPONENT NOUN
1390,:,O PUNCT
1390,Low,O ADJ
1390,Voltage,B-PARAMETER NOUN
1390,Protection,B-PARAMETER NOUN
1391,Battery,B-COMPONENT NOUN
1391,:,O PUNCT
1391,Overcurrent,B-COMPONENT NOUN
1391,During,O ADP
1391,Discharge,B-ACTION VERB
1392,Cancel,I-ACTION VERB
1392,Landing,B-ACTION NOUN
1392,Failed,B-ISSUE VERB
1393,Cancel,I-ACTION VERB
1393,Return,B-ACTION VERB
1393,-,O PUNCT
1393,to,O ADP
1393,-,O PUNCT
1393,Home,B-COMPONENT NOUN
1393,Failed,B-ISSUE VERB
1394,Can,O AUX
1394,not,O ADV
1394,enter,I-ACTION VERB
1394,the,O PRON
1394,selected,I-STATE VERB
1394,flight,O NOUN
1394,mode,O NOUN
1394,.,O PUNCT
1394,Try,I-ACTION VERB
1394,again,O ADV
1394,later,O ADV
1395,Compass,B-COMPONENT NOUN
1395,abnormal,B-ISSUE ADJ
1395,Solution,B-ISSUE NOUN
1395,:,O PUNCT
1395,1,O NUM
1395,.,O PUNCT
1395,Ensure,B-ACTION VERB
1395,there,O PRON
1395,are,O AUX
1395,no,O PART
1395,magnets,I-COMPONENT NOUN
1395,or,O SCONJ
1395,metal,O ADJ
1395,objects,O NOUN
1395,near,O ADP
1395,the,O PRON
1395,aircraft,O NOUN
1395,.,O PUNCT
1395,The,O PRON
1395,ground,B-COMPONENT NOUN
1395,or,O SCONJ
1395,walls,I-COMPONENT NOUN
1395,may,O AUX
1395,contain,I-PARAMETER VERB
1395,metal,O ADJ
1395,.,O PUNCT
1395,Move,B-ACTION VERB
1395,away,O ADV
1395,from,O ADP
1395,sources,I-COMPONENT NOUN
1395,of,O ADP
1395,interference,O NOUN
1395,before,O ADP
1395,attempting,I-ACTION NOUN
1395,flight,O NOUN
1395,.,O PUNCT
1395,2,O NUM
1395,.,O PUNCT
1395,Calibrate,B-ACTION VERB
1395,Compass,B-COMPONENT NOUN
1395,Before,O ADP
1395,Takeoff,B-ACTION NOUN
1396,Compass,B-COMPONENT NOUN
1396,Error,B-ISSUE NOUN
1397,Compass,B-COMPONENT NOUN
1397,Error,B-ISSUE NOUN
1397,.,O PUNCT
1397,Magnetic,O ADJ
1397,Filed,I-ACTION VERB
1397,Interference,O NOUN
1397,.,O PUNCT
1397,Exit,B-ACTION NOUN
1397,P,O PRON
1397,-,O PUNCT
1397,GPS,O NOUN
1397,Mode,B-PARAMETER NOUN
1398,Critically,O ADV
1398,Low,O ADJ
1398,Battery,B-COMPONENT NOUN
1398,.,O PUNCT
1398,Aircraft,O NOUN
1398,Landing,B-ACTION NOUN
1399,Critically,O ADV
1399,low,O ADJ
1399,power,O NOUN
1399,.,O PUNCT
1399,Aircraft,O NOUN
1399,is,O AUX
1399,landing,O NOUN
1400,"""",O PUNCT
1400,Critically,O ADV
1400,Low,O ADJ
1400,Voltage,B-PARAMETER NOUN
1400,Warning,B-ISSUE NOUN
1400,Land,B-ACTION VERB
1400,as,O SCONJ
1400,soon,O ADV
1400,as,O SCONJ
1400,possible,O ADJ
1400,",",O PUNCT
1400,otherwise,O ADV
1400,the,O PRON
1400,battery,O NOUN
1400,will,O AUX
1400,be,O AUX
1400,damaged,I-STATE VERB
1400,"""",O PUNCT
1401,Critically,O ADV
1401,Low,O ADJ
1401,Voltage,B-PARAMETER NOUN
1401,.,O PUNCT
1401,Aircraft,O NOUN
1401,will,O AUX
1401,land,O VERB
1402,Data,B-PARAMETER PROPN
1402,Recorder,B-COMPONENT NOUN
1402,File,O NOUN
1402,Index,O NOUN
1402,is,O AUX
1402,nnn,O X
1403,"""",O PUNCT
1403,Detected,O VERB
1403,side,O NOUN
1403,/,O PUNCT
1403,backward,O ADV
1403,/,O PUNCT
1403,forward,O ADV
1403,shock,O NOUN
1403,/,O PUNCT
1403,possible,O ADJ
1403,collision,O NOUN
1403,",",O PUNCT
1403,aircraft,O NOUN
1403,is,O AUX
1403,pitching,O VERB
1403,/,O PUNCT
1403,rolling,O VERB
1403,sharply,O ADV
1403,forward,O ADV
1403,/,O PUNCT
1403,backwards,O ADV
1403,/,O PUNCT
1403,left,O NOUN
1403,/,O PUNCT
1403,right,O NOUN
1403,"""",O PUNCT
1404,Downlink,B-COMPONENT NOUN
1404,data,O NOUN
1404,connection,O NOUN
1404,lost,O VERB
1404,for,O ADP
1404,nnn,O X
1404,seconds,O NUM
1405,Drone,B-COMPONENT NOUN
1405,is,O AUX
1405,Vibrating,I-ACTION VERB
1406,Exiting,B-ACTION VERB
1406,GPS,O NOUN
1406,mode,O NOUN
1406,:,O PUNCT
1406,Unknown,B-STATE ADJ
1406,Error,B-ISSUE NOUN
1407,Flight,B-ACTION NOUN
1407,Mode,B-PARAMETER NOUN
1407,Set,B-ACTION VERB
1407,to,O ADP
1407,Attitude,B-PARAMETER NOUN
1407,/,O PUNCT
1407,Atti,B-STATE NOUN
1407,Set,B-ACTION VERB
1407,the,O PRON
1407,Flight,B-ACTION NOUN
1407,Mode,B-PARAMETER NOUN
1407,to,O ADP
1407,P,O PRON
1407,-,O PUNCT
1407,mode,O NOUN
1407,/,O PUNCT
1407,GPS,O NOUN
1407,to,O ADP
1407,ensure,O VERB
1407,flight,O NOUN
1407,safety,O NOUN
1407,/,O PUNCT
1407,fly,O VERB
1407,safe,O ADJ
1408,GEO,B-STATE PROPN
1408,:,O PUNCT
1408,You,O PRON
1408,are,O AUX
1408,in,O ADP
1408,a,O PART
1408,Warning,B-ISSUE NOUN
1408,Zone,B-COMPONENT NOUN
1408,(,O PUNCT
1408,Airport,O NOUN
1408,Class,B-PARAMETER NOUN
1408,Airspace,B-COMPONENT NOUN
1408,Unpaved,B-STATE ADJ
1408,Airports,O NOUN
1408,Power,B-PARAMETER NOUN
1408,Plant,B-COMPONENT NOUN
1408,),O PUNCT
1408,.,O PUNCT
1408,Fly,B-ACTION VERB
1408,with,O ADP
1408,caution,O NOUN
1409,Gimbal,B-COMPONENT NOUN
1409,Recenter,B-ACTION VERB
1410,Home,B-COMPONENT NOUN
1410,Point,B-STATE NOUN
1410,Recorded,B-FUNCTION VERB
1411,Landing,B-ACTION NOUN
1411,Canceled,I-ACTION VERB
1412,"""",O PUNCT
1412,Low,O ADJ
1412,power,O NOUN
1412,",",O PUNCT
1412,please,O INTJ
1412,replace,I-ACTION VERB
1412,the,O PRON
1412,battery,O NOUN
1412,"""",O PUNCT
1413,Maximum,O ADJ
1413,Flight,B-ACTION NOUN
1413,Altitude,B-PARAMETER NOUN
1413,Reached,B-ISSUE VERB
1413,.,O PUNCT
1413,Adjust,I-ACTION VERB
1413,altitude,O NOUN
1413,in,O ADP
1413,MC,B-PARAMETER PROPN
1413,Settings,B-COMPONENT NOUN
1413,if,O SCONJ
1413,required,I-ACTION VERB
1414,Mobile,B-COMPONENT ADJ
1414,device,B-COMPONENT NOUN
1414,CPU,B-PARAMETER PROPN
1414,fully,O ADV
1414,loaded,I-ACTION VERB
1414,.,O PUNCT
1414,Related,B-FUNCTION ADJ
1414,performance,O NOUN
1414,will,O AUX
1414,be,O AUX
1414,affected,O ADJ
1415,Motor,B-COMPONENT NOUN
1415,is,O AUX
1415,Blocked,B-ISSUE VERB
1416,Motor,B-COMPONENT NOUN
1416,Obstructed,I-STATE VERB
1416,.,O PUNCT
1416,Propulsion,B-COMPONENT NOUN
1416,output,B-FUNCTION NOUN
1416,is,O AUX
1416,limited,I-STATE VERB
1416,to,O ADP
1416,ensure,O VERB
1416,the,O PRON
1416,health,B-STATE NOUN
1416,of,O ADP
1416,the,O PRON
1416,battery,O NOUN
1417,Motors,B-COMPONENT NOUN
1417,Started,B-ACTION VERB
1418,Not,O ADV
1418,Enough,B-ISSUE ADJ
1418,Force,B-PARAMETER NOUN
1418,/,O PUNCT
1418,ESC,B-STATE PROPN
1418,Error,B-ISSUE NOUN
1419,Propeller,B-COMPONENT NOUN
1419,Fell,B-ACTION VERB
1419,Off,O PART
1420,Propulsion,B-COMPONENT NOUN
1420,output,B-FUNCTION NOUN
1420,has,O AUX
1420,been,O AUX
1420,limited,I-STATE VERB
1420,to,O ADP
1420,ensure,O VERB
1420,battery,O NOUN
1420,health,B-STATE NOUN
1421,Reaching,B-ACTION VERB
1421,maximum,O ADJ
1421,altitude,O NOUN
1421,...,O PUNCT
1422,Return,B-ACTION VERB
1422,-,O PUNCT
1422,to,O ADP
1422,-,O PUNCT
1422,Home,B-COMPONENT NOUN
1422,Altitude,B-PARAMETER NOUN
1422,:,O PUNCT
1422,nnn,O X
1423,Returning,B-ACTION VERB
1423,Home,B-COMPONENT NOUN
1424,Setting,B-FUNCTION NOUN
1424,new,O ADJ
1424,Maximum,O ADJ
1424,Flight,B-ACTION NOUN
1424,Altitude,B-PARAMETER NOUN
1424,to,O ADP
1424,nnn,O X
1424,(,O PUNCT
1424,nnn,O X
1424,),O PUNCT
1425,Setting,B-FUNCTION NOUN
1425,new,O ADJ
1425,Return,B-ACTION VERB
1425,-,O PUNCT
1425,To,O ADP
1425,-,O PUNCT
1425,Home,B-COMPONENT NOUN
1425,altitude,O NOUN
1425,to,O ADP
1425,nnn,O X
1425,(,O PUNCT
1425,nnn,O X
1425,),O PUNCT
1426,Signal,B-COMPONENT NOUN
1426,Lost,B-ISSUE VERB
1426,.,O PUNCT
1426,Aircraft,O NOUN
1426,returning,O VERB
1426,to,O ADP
1426,Home,B-COMPONENT NOUN
1426,Point,B-STATE NOUN
1427,Strong,B-STATE ADJ
1427,wireless,B-COMPONENT NOUN
1427,interference,O NOUN
1427,.,O PUNCT
1427,Please,O INTJ
1427,fly,O VERB
1427,with,O ADP
1427,caution,O NOUN
1428,Switched,I-STATE VERB
1428,to,O ADP
1428,A,O PART
1428,(,O PUNCT
1428,Attitude)-mode,B-STATE ADJ
1429,Switched,I-STATE VERB
1429,to,O ADP
1429,P,O PRON
1429,(,O PUNCT
1429,Positioning)-mode,B-PARAMETER NOUN
1430,Taking,B-ACTION VERB
1430,off,O PART
1431,The,O PRON
1431,remaining,I-STATE VERB
1431,battery,O NOUN
1431,is,O AUX
1431,only,O ADV
1431,enough,B-ISSUE ADJ
1431,for,O ADP
1431,RTH,B-STATE PROPN
1431,.,O PUNCT
1431,Return,B-ACTION VERB
1431,home,O NOUN
1431,now,O ADV
1432,"""",O PUNCT
1432,Tip,B-COMPONENT NOUN
1432,:,O PUNCT
1432,Aircraft,O NOUN
1432,reached,O VERB
1432,maximum,O ADJ
1432,distance,O NOUN
1432,",",O PUNCT
1432,please,O INTJ
1432,pay,I-ACTION VERB
1432,attention,B-PARAMETER NOUN
1432,to,O ADP
1432,flight,O NOUN
1432,safety,O NOUN
1432,"""",O PUNCT
1433,"""",O PUNCT
1433,To,O ADP
1433,take,O VERB
1433,off,O PART
1433,in,O ADP
1433,non,O PART
1433,-,O PUNCT
1433,P,O PRON
1433,mode,O NOUN
1433,",",O PUNCT
1433,toggle,I-ACTION VERB
1433,Flight,B-ACTION NOUN
1433,Mode,B-PARAMETER NOUN
1433,Switch,I-ACTION VERB
1433,to,O ADP
1433,another,O PRON
1433,mode,O NOUN
1433,and,O SCONJ
1433,then,O ADV
1433,toggle,I-ACTION VERB
1433,it,O PRON
1433,back,O ADV
1433,"""",O PUNCT
1434,"""",O PUNCT
1434,Unknown,B-STATE ADJ
1434,Error,B-ISSUE NOUN
1434,(,O PUNCT
1434,code,O NOUN
1434,:,O PUNCT
1434,57,O NUM
1434,),O PUNCT
1434,",",O PUNCT
1434,Can,O AUX
1434,not,O ADV
1434,Takeoff,B-ACTION NOUN
1434,.,O PUNCT
1434,Contact,B-ACTION NOUN
1434,DJI,B-PARAMETER PROPN
1434,support,B-FUNCTION NOUN
1434,"""",O PUNCT
1435,Warning,B-ISSUE NOUN
1435,:,O PUNCT
1435,Aircraft,O NOUN
1435,is,O AUX
1435,less,O ADV
1435,than,O ADP
1435,nnn,O X
1435,(,O PUNCT
1435,minimum,B-STATE ADJ
1435,),O PUNCT
1435,away,O ADV
1435,from,O ADP
1435,the,O PRON
1435,object,B-COMPONENT NOUN
1435,below,O ADP
1436,Warning,B-ISSUE NOUN
1436,:,O PUNCT
1436,Battery,B-COMPONENT NOUN
1436,Temperature,B-PARAMETER NOUN
1436,Below,O ADP
1436,15,O NUM
1436,°,B-PARAMETER NOUN
1436,C,B-PARAMETER PROPN
1436,(,O PUNCT
1436,59F,O NUM
1436,),O PUNCT
1436,.,O PUNCT
1436,Warm,B-STATE ADJ
1436,battery,O NOUN
1436,to,O ADP
1436,above,O ADP
1436,25,O NUM
1436,°,B-PARAMETER NOUN
1436,C,B-PARAMETER PROPN
1436,(,O PUNCT
1436,77F,O NUM
1436,),O PUNCT
1436,before,O ADP
1436,flying,O VERB
1437,Warning,B-ISSUE NOUN
1437,:,O PUNCT
1437,Command,B-FUNCTION NOUN
1437,Timeout,B-ISSUE NOUN
1438,Warning,B-ISSUE NOUN
1438,:,O PUNCT
1438,Max,O ADJ
1438,Flight,B-ACTION NOUN
1438,Altitude,B-PARAMETER NOUN
1438,Reached,B-ISSUE VERB
1438,.,O PUNCT
1438,Adjust,I-ACTION VERB
1438,in,O ADP
1438,Main,O ADJ
1438,Controller,B-COMPONENT NOUN
1438,Settings,B-COMPONENT NOUN
1438,if,O SCONJ
1438,necessary,O ADJ
1439,Warning,B-ISSUE NOUN
1439,:,O PUNCT
1439,Motor,B-COMPONENT NOUN
1439,Obstructed,I-STATE VERB
1440,Warning,B-ISSUE NOUN
1440,:,O PUNCT
1440,Motor,B-COMPONENT NOUN
1440,Overloaded,I-STATE VERB
1440,.,O PUNCT
1440,Aircraft,O NOUN
1440,will,O AUX
1440,decelerate,I-ACTION VERB
1440,to,O ADP
1440,ensure,O VERB
1440,safety,O NOUN
1441,Waypoint,B-COMPONENT NOUN
1441,Mission,B-FUNCTION NOUN
1441,Paused,B-ACTION VERB
1442,Waypoint,B-COMPONENT NOUN
1442,Mission,B-FUNCTION NOUN
1442,Start,I-ACTION VERB
1443,Yaw,B-COMPONENT NOUN
1443,Error,B-ISSUE NOUN
1444,AE,O PROPN
1444,Locked,I-STATE VERB
1444,.,O PUNCT
1444,Metering,I-ACTION VERB
1444,disabled,O ADJ
1445,"""",O PUNCT
1445,Aircraft,O NOUN
1445,is,O AUX
1445,in,O ADP
1445,Attitude,B-PARAMETER NOUN
1445,mode,O NOUN
1445,",",O PUNCT
1445,so,O SCONJ
1445,that,O SCONJ
1445,it,O PRON
1445,will,O AUX
1445,not,O ADV
1445,hover,O VERB
1445,.,O PUNCT
1445,Please,O INTJ
1445,fly,O VERB
1445,with,O ADP
1445,caution,O NOUN
1445,"""",O PUNCT
1446,Aircraft,O NOUN
1446,is,O AUX
1446,returning,O VERB
1446,to,O ADP
1446,the,O PRON
1446,starting,I-ACTION VERB
1446,point,B-STATE NOUN
1447,Aircraft,O NOUN
1447,is,O AUX
1447,too,O ADV
1447,far,O ADV
1447,away,O ADV
1448,"""",O PUNCT
1448,Aircraft,O NOUN
1448,max,O ADJ
1448,power,O NOUN
1448,load,O NOUN
1448,reached,O VERB
1448,.,O PUNCT
1448,Decrease,B-ACTION VERB
1448,altitude,O NOUN
1448,and,O SCONJ
1448,fly,O VERB
1448,with,O ADP
1448,caution,O NOUN
1448,.,O PUNCT
1448,If,O SCONJ
1448,this,O PRON
1448,issue,O NOUN
1448,persists,O VERB
1448,",",O PUNCT
1448,land,O VERB
1448,immediately,O ADV
1448,(,O PUNCT
1448,Code,O NOUN
1448,:,O PUNCT
1448,30168,O NUM
1448,),O PUNCT
1448,"""",O PUNCT
1449,Aircraft,O NOUN
1449,switched,I-STATE VERB
1449,to,O ADP
1449,ATTI,O PROPN
1449,mode,O NOUN
1450,Aircraft,O NOUN
1450,too,O ADV
1450,Far,O ADV
1450,.,O PUNCT
1450,Can,O AUX
1450,not,O ADV
1450,enter,I-ACTION VERB
1450,Follow,I-ACTION VERB
1450,Me,O PRON
1450,Mode,B-PARAMETER NOUN
1451,Altitude,B-PARAMETER NOUN
1451,Less,O ADV
1451,than,O ADP
1451,nnn,O X
1451,.,O PUNCT
1451,Can,O AUX
1451,not,O ADV
1451,enable,I-ACTION VERB
1451,Follow,I-ACTION VERB
1451,Me,O PRON
1451,Mode,B-PARAMETER NOUN
1452,Arrived,I-ACTION VERB
1452,at,O ADP
1452,End,B-FUNCTION VERB
1452,Point,B-STATE NOUN
1453,At,O ADP
1453,least,B-STATE ADJ
1453,two,O NUM
1453,Waypoints,B-COMPONENT NOUN
1453,are,O AUX
1453,needed,I-ACTION VERB
1454,Battery,B-COMPONENT NOUN
1454,temperature,O NOUN
1454,is,O AUX
1454,below,O ADP
1454,15,O NUM
1454,degrees,B-PARAMETER NOUN
1454,Celsius,B-PARAMETER PROPN
1454,.,O PUNCT
1454,Warm,B-STATE ADJ
1454,up,O ADV
1454,the,O PRON
1454,battery,O NOUN
1454,temperature,O NOUN
1454,to,O ADP
1454,above,O ADP
1454,25,O NUM
1454,degree,B-PARAMETER NOUN
1454,Celsius,B-PARAMETER PROPN
1454,to,O ADP
1454,ensure,O VERB
1454,a,O PART
1454,safe,O ADJ
1454,flight,O NOUN
1455,Battery,B-COMPONENT NOUN
1455,:,O PUNCT
1455,Battery,B-COMPONENT NOUN
1455,Error,B-ISSUE NOUN
1455,.,O PUNCT
1455,Return,B-ACTION VERB
1455,home,O NOUN
1455,and,O SCONJ
1455,land,O VERB
1455,soon,O ADV
1455,.,O PUNCT
1455,View,B-COMPONENT NOUN
1455,the,O PRON
1455,checklist,O NOUN
1455,after,O ADP
1455,landing,O NOUN
1456,Cancel,I-ACTION VERB
1456,Landing,B-ACTION NOUN
1456,Failed,B-ISSUE VERB
1457,Cancel,I-ACTION VERB
1457,Return,B-ACTION VERB
1457,-,O PUNCT
1457,to,O ADP
1457,-,O PUNCT
