Unnamed: 0,sentence_ID,words,labels
12308,1120,Gimbal,B-COMPONENT NOUN
12309,1120,nnn,O X
12310,1120,pitch,O NOUN
12311,1120,axis,I-COMPONENT NOUN
12312,1120,endpoint,I-COMPONENT NOUN
12313,1120,reached,O VERB
12314,1121,Gimbal,B-COMPONENT NOUN
12315,1121,nnn,O X
12316,1121,roll,O NOUN
12317,1121,axis,I-COMPONENT NOUN
12318,1121,endpoint,I-COMPONENT NOUN
12319,1121,reached,O VERB
12320,1122,Gimbal,B-COMPONENT NOUN
12321,1122,Recenter,B-ACTION VERB
12322,1123,High,O ADJ
12323,1123,Wind,B-COMPONENT NOUN
12324,1123,Velocity,B-PARAMETER NOUN
12325,1123,:,O PUNCT
12326,1123,Fly,B-ACTION VERB
12327,1123,with,O ADP
12328,1123,caution,O NOUN
12329,1123,and,O CCONJ
12330,1123,ensure,O VERB
12331,1123,the,O PRON
12332,1123,aircraft,O NOUN
12333,1123,remains,O NOUN
12334,1123,within,O ADP
12335,1123,your,O PRON
12336,1123,line,O NOUN
12337,1123,of,O ADP
12338,1123,sight,O NOUN
12339,1124,Homepoint,B-COMPONENT PROPN
12340,1124,updated,I-ACTION VERB
12341,1125,Motor,B-COMPONENT NOUN
12342,1125,is,O AUX
12343,1125,Blocked,B-ISSUE VERB
12344,1126,Not,O ADV
12345,1126,Enough,B-ISSUE ADJ
12346,1126,Force,B-PARAMETER NOUN
12347,1126,/,O PUNCT
12348,1126,ESC,B-STATE PROPN
12349,1126,Error,B-ISSUE NOUN
12350,1127,Object,B-COMPONENT NOUN
12351,1127,too,O ADV
12352,1127,close,I-ACTION VERB
12353,1127,to,O ADP
12354,1127,laser,I-COMPONENT NOUN
12355,1127,rangefinder,I-COMPONENT NOUN
12356,1128,Object,B-COMPONENT NOUN
12357,1128,too,O ADV
12358,1128,far,O ADV
12359,1128,for,O ADP
12360,1128,laser,I-COMPONENT NOUN
12361,1128,rangefinder,I-COMPONENT NOUN
12362,1129,Reaching,B-ACTION VERB
12363,1129,maximum,O ADJ
12364,1129,altitude,O NOUN
12365,1129,...,O PUNCT
12366,1130,Recenter,B-ACTION VERB
12367,1130,Gimbal,B-COMPONENT NOUN
12368,1130,Pan,B-COMPONENT NOUN
12369,1131,Remote,B-COMPONENT ADJ
12370,1131,controller,O NOUN
12371,1131,signal,O NOUN
12372,1131,weak,O ADJ
12373,1131,.,O PUNCT
12374,1131,Adjust,I-ACTION VERB
12375,1131,remote,O ADJ
12376,1131,controller,O NOUN
12377,1131,antennas,O NOUN
12378,1131,(,O PUNCT
12379,1131,Code,O NOUN
12380,1131,:,O PUNCT
12381,1131,80002,O NUM
12382,1131,),O PUNCT
12383,1132,RTH,B-STATE PROPN
12384,1132,altitude,O NOUN
12385,1132,adjusted,I-ACTION VERB
12386,1132,to,O ADP
12387,1132,nnn,O X
12388,1132,(,O PUNCT
12389,1132,Code,O NOUN
12390,1132,:,O PUNCT
12391,1132,120852,O NUM
12392,1132,),O PUNCT
12393,1133,RTK,B-COMPONENT NOUN
12394,1133,signal,O NOUN
12395,1133,weak,O ADJ
12396,1133,.,O PUNCT
12397,1133,Move,B-ACTION VERB
12398,1133,to,O ADP
12399,1133,an,O PRON
12400,1133,open,I-ACTION VERB
12401,1133,area,B-STATE NOUN
12402,1133,for,O ADP
12403,1133,takeoff,O NOUN
12404,1133,or,O CCONJ
12405,1133,turn,I-ACTION VERB
12406,1133,off,O PART
12407,1133,RTK,B-COMPONENT NOUN
12408,1134,Setting,B-FUNCTION NOUN
12409,1134,new,O ADJ
12410,1134,Maximum,O ADJ
12411,1134,Flight,B-ACTION NOUN
12412,1134,Altitude,B-PARAMETER NOUN
12413,1134,to,O ADP
12414,1134,nnn,O X
12415,1134,(,O PUNCT
12416,1134,nnn,O X
12417,1134,),O PUNCT
12418,1135,Setting,B-FUNCTION NOUN
12419,1135,new,O ADJ
12420,1135,Return,B-ACTION VERB
12421,1135,-,O PUNCT
12422,1135,To,O ADP
12423,1135,-,O PUNCT
12424,1135,Home,B-COMPONENT NOUN
12425,1135,altitude,O NOUN
12426,1135,to,O ADP
12427,1135,nnn,O X
12428,1135,(,O PUNCT
12429,1135,nnn,O X
12430,1135,),O PUNCT
12431,1136,Starting,I-ACTION VERB
12432,1136,Smart,B-STATE ADJ
12433,1136,Track,B-FUNCTION NOUN
12434,1137,Switched,I-STATE VERB
12435,1137,to,O ADP
12436,1137,A,O PART
12437,1137,(,O PUNCT
12438,1137,Attitude)-mode,B-STATE ADJ
12439,1138,Switched,I-STATE VERB
12440,1138,to,O ADP
12441,1138,S,O NOUN
12442,1138,(,O PUNCT
12443,1138,Sport)-mode,B-PARAMETER NOUN
12444,1139,Switched,I-STATE VERB
12445,1139,to,O ADP
12446,1139,T,O NOUN
12447,1139,(,O PUNCT
12448,1139,Tripod)-mode,B-STATE PROPN
12449,1140,The,O PRON
12450,1140,remaining,I-STATE VERB
12451,1140,battery,O NOUN
12452,1140,is,O AUX
12453,1140,only,O ADV
12454,1140,enough,B-ISSUE ADJ
12455,1140,for,O ADP
12456,1140,RTH,B-STATE PROPN
12457,1140,.,O PUNCT
12458,1140,Return,B-ACTION VERB
12459,1140,home,O NOUN
12460,1140,now,O ADV
12461,1141,"""",O PUNCT
12462,1141,Tip,B-COMPONENT NOUN
12463,1141,:,O PUNCT
12464,1141,Aircraft,O NOUN
12465,1141,reached,O VERB
12466,1141,maximum,O ADJ
12467,1141,distance,O NOUN
12468,1141,",",O PUNCT
12469,1141,please,O INTJ
12470,1141,pay,I-ACTION VERB
12471,1141,attention,B-PARAMETER NOUN
12472,1141,to,O ADP
12473,1141,flight,O NOUN
12474,1141,safety,O NOUN
12475,1141,"""",O PUNCT
12476,1142,Your,O PRON
12477,1142,aircraft,O NOUN
12478,1142,is,O AUX
12479,1142,flying,O VERB
12480,1142,in,O ADP
12481,1142,an,O PRON
12482,1142,Altitude,B-PARAMETER NOUN
12483,1142,Zone,B-COMPONENT NOUN
12484,1142,(,O PUNCT
12485,1142,nnn,O X
12486,1142,),O PUNCT
12487,1142,.,O PUNCT
12488,1142,Please,O INTJ
12489,1142,fly,O VERB
12490,1142,with,O ADP
12491,1142,caution,O NOUN
12492,1143,Accelerator,O NOUN
12493,1143,is,O AUX
12494,1143,Over,O ADP
12495,1143,Range,B-PARAMETER NOUN
12496,1144,AE,O PROPN
12497,1144,Locked,I-STATE VERB
12498,1144,.,O PUNCT
12499,1144,Metering,I-ACTION VERB
12500,1144,disabled,O ADJ
12501,1145,Aircraft,O NOUN
12502,1145,is,O AUX
12503,1145,close,I-ACTION VERB
12504,1145,to,O ADP
12505,1145,the,O PRON
12506,1145,Home,B-COMPONENT NOUN
12507,1145,Point,B-STATE NOUN
12508,1145,.,O PUNCT
12509,1145,Initiating,I-ACTION VERB
12510,1145,Return,B-ACTION VERB
12511,1145,to,O ADP
12512,1145,Home,B-COMPONENT NOUN
12513,1145,will,O AUX
12514,1145,now,O ADV
12515,1145,trigger,B-PARAMETER NOUN
12516,1145,Auto,B-ACTION PROPN
12517,1145,Landing,B-ACTION NOUN
12518,1146,Aircraft,O NOUN
12519,1146,is,O AUX
12520,1146,returning,O VERB
12521,1146,to,O ADP
12522,1146,the,O PRON
12523,1146,Home,B-COMPONENT NOUN
12524,1146,Point,B-STATE NOUN
12525,1146,.,O PUNCT
12526,1146,Minimum,B-STATE ADJ
12527,1146,RTH,B-STATE PROPN
12528,1146,Altitude,B-PARAMETER NOUN
12529,1146,is,O AUX
12530,1146,nnn,O X
12531,1146,.,O PUNCT
12532,1146,You,O PRON
12533,1146,can,O AUX
12534,1146,reset,I-ACTION VERB
12535,1146,the,O PRON
12536,1146,RTH,B-STATE PROPN
12537,1146,Altitude,B-PARAMETER NOUN
12538,1146,in,O ADP
12539,1146,Remote,B-COMPONENT ADJ
12540,1146,Controller,B-COMPONENT NOUN
12541,1146,Settings,B-COMPONENT NOUN
12542,1146,after,O ADP
12543,1146,cancelling,I-ACTION VERB
12544,1146,RTH,B-STATE PROPN
12545,1146,if,O SCONJ
12546,1146,necessary,O ADJ
12547,1147,Aircraft,O NOUN
12548,1147,is,O AUX
12549,1147,returning,O VERB
12550,1147,to,O ADP
12551,1147,the,O PRON
12552,1147,Home,B-COMPONENT NOUN
12553,1147,Point,B-STATE NOUN
12554,1147,.,O PUNCT
12555,1147,RTH,B-STATE PROPN
12556,1147,Altitude,B-PARAMETER NOUN
12557,1147,is,O AUX
12558,1147,nnn,O X
12559,1147,.,O PUNCT
12560,1147,You,O PRON
12561,1147,can,O AUX
12562,1147,reset,I-ACTION VERB
12563,1147,the,O PRON
12564,1147,RTH,B-STATE PROPN
12565,1147,Altitude,B-PARAMETER NOUN
12566,1147,in,O ADP
12567,1147,Remote,B-COMPONENT ADJ
12568,1147,Controller,B-COMPONENT NOUN
12569,1147,Settings,B-COMPONENT NOUN
12570,1147,after,O ADP
12571,1147,cancelling,I-ACTION VERB
12572,1147,RTH,B-STATE PROPN
12573,1147,if,O SCONJ
12574,1147,necessary,O ADJ
12575,1148,Aircraft,O NOUN
12576,1148,will,O AUX
12577,1148,automatically,O ADV
12578,1148,descend,I-ACTION VERB
12579,1148,in,O ADP
12580,1148,nnn,O X
12581,1149,"""",O PUNCT
12582,1149,Another,O PRON
12583,1149,aircraft,O NOUN
12584,1149,is,O AUX
12585,1149,dangerously,B-ISSUE ADV
12586,1149,close,I-ACTION VERB
12587,1149,",",O PUNCT
12588,1149,please,O INTJ
12589,1149,descend,I-ACTION VERB
12590,1149,to,O ADP
12591,1149,a,O PART
12592,1149,safer,B-STATE ADJ
12593,1149,altitude,O NOUN
12594,1149,"""",O PUNCT
12595,1150,Another,O PRON
12596,1150,aircraft,O NOUN
12597,1150,is,O AUX
12598,1150,nearby,O ADV
12599,1150,.,O PUNCT
12600,1150,Fly,B-ACTION VERB
12601,1150,with,O ADP
12602,1150,caution,O NOUN
12603,1151,Barometer,B-COMPONENT NOUN
12604,1151,Dead,O ADJ
12605,1151,in,O ADP
12606,1151,Air,O NOUN
12607,1152,"""",O PUNCT
12608,1152,Battery,B-COMPONENT NOUN
12609,1152,cell,B-COMPONENT NOUN
12610,1152,broken,I-STATE VERB
12611,1152,",",O PUNCT
12612,1152,please,O INTJ
12613,1152,replace,I-ACTION VERB
12614,1152,the,O PRON
12615,1152,battery,O NOUN
12616,1152,"""",O PUNCT
12617,1153,Battery,B-COMPONENT NOUN
12618,1153,Voltage,B-PARAMETER NOUN
12619,1153,Difference,B-STATE NOUN
12620,1153,too,O ADV
12621,1153,large,O ADJ
12622,1153,.,O PUNCT
12623,1153,Check,B-ACTION VERB
12624,1153,Battery,B-COMPONENT NOUN
12625,1153,Status,B-STATE NOUN
12626,1154,"""",O PUNCT
12627,1154,Braking,I-ACTION VERB
12628,1154,now,O ADV
12629,1154,.,O PUNCT
12630,1154,Return,B-ACTION VERB
12631,1154,sticks,I-COMPONENT NOUN
12632,1154,to,O ADP
12633,1154,midpoints,I-COMPONENT NOUN
12634,1154,",",O PUNCT
12635,1154,then,O ADV
12636,1154,continue,I-ACTION VERB
12637,1154,flying,O VERB
12638,1154,"""",O PUNCT
12639,1155,"""",O PUNCT
12640,1155,Camera,B-COMPONENT NOUN
12641,1155,busy,B-STATE ADJ
12642,1155,",",O PUNCT
12643,1155,can,O AUX
12644,1155,not,O ADV
12645,1155,enter,I-ACTION VERB
12646,1155,playback,I-STATE NOUN
12647,1155,"""",O PUNCT
12648,1156,"""",O PUNCT
12649,1156,Camera,B-COMPONENT NOUN
12650,1156,Error,B-ISSUE NOUN
12651,1156,(,O PUNCT
12652,1156,error,O NOUN
12653,1156,code,O NOUN
12654,1156,01,O NUM
12655,1156,),O PUNCT
12656,1156,Solution,B-ISSUE NOUN
12657,1156,:,O PUNCT
12658,1156,Restart,B-ACTION VERB
12659,1156,the,O PRON
12660,1156,aircraft,O NOUN
12661,1156,",",O PUNCT
12662,1156,if,O SCONJ
12663,1156,the,O PRON
12664,1156,problem,B-STATE NOUN
12665,1156,persists,O VERB
12666,1156,",",O PUNCT
12667,1156,contact,O NOUN
12668,1156,DJI,B-PARAMETER PROPN
12669,1156,Support,B-FUNCTION NOUN
12670,1156,"""",O PUNCT
12671,1157,Camera,B-COMPONENT NOUN
12672,1157,sensor,O NOUN
12673,1157,error,O NOUN
12674,1157,Hardware,B-COMPONENT NOUN
12675,1157,malfunction,I-ISSUE NOUN
12676,1157,:,O PUNCT
12677,1157,Contact,B-ACTION NOUN
12678,1157,DJI,B-PARAMETER PROPN
12679,1157,Support,B-FUNCTION NOUN
12680,1157,to,O ADP
12681,1157,arrange,I-ACTION ADP
12682,1157,for,O ADP
12683,1157,repairs,B-FUNCTION NOUN
12684,1158,"""",O PUNCT
12685,1158,Can,O AUX
12686,1158,not,O ADV
12687,1158,switch,I-ACTION VERB
12688,1158,flight,O NOUN
12689,1158,mode,O NOUN
12690,1158,.,O PUNCT
12691,1158,Turn,I-ACTION VERB
12692,1158,on,O PART
12693,1158,"""",O PUNCT
12694,1158,"""",O PUNCT
12695,1158,Multiple,O ADJ
12696,1158,Flight,B-ACTION NOUN
12697,1158,Modes,B-STATE NOUN
12698,1158,"""",O PUNCT
12699,1158,"""",O PUNCT
12700,1158,to,O ADP
12701,1158,enable,I-ACTION VERB
12702,1158,Atti,B-STATE NOUN
12703,1158,and,O CCONJ
12704,1158,Sport,B-ISSUE NOUN
12705,1158,Modes,B-STATE NOUN
12706,1158,"""",O PUNCT
12707,1159,Can,O AUX
12708,1159,not,O ADV
12709,1159,takeoff,O NOUN
12710,1159,in,O ADP
12711,1159,a,O PART
12712,1159,no,O PART
12713,1159,-,O PUNCT
12714,1159,fly,O VERB
12715,1159,zone,O NOUN
12716,1160,Compass,B-COMPONENT NOUN
12717,1160,abnormal,B-ISSUE ADJ
12718,1160,Solution,B-ISSUE NOUN
12719,1160,:,O PUNCT
12720,1160,1,O NUM
12721,1160,.,O PUNCT
12722,1160,Ensure,B-ACTION VERB
12723,1160,there,O PRON
12724,1160,are,O AUX
12725,1160,no,O PART
12726,1160,magnets,I-COMPONENT NOUN
12727,1160,or,O CCONJ
12728,1160,metal,O ADJ
12729,1160,objects,O NOUN
12730,1160,near,O ADP
12731,1160,the,O PRON
12732,1160,aircraft,O NOUN
12733,1160,.,O PUNCT
12734,1160,The,O PRON
12735,1160,ground,B-COMPONENT NOUN
12736,1160,or,O CCONJ
12737,1160,walls,I-COMPONENT NOUN
12738,1160,may,O AUX
12739,1160,contain,I-PARAMETER VERB
12740,1160,metal,O ADJ
12741,1160,.,O PUNCT
12742,1160,Move,B-ACTION VERB
12743,1160,away,O ADV
12744,1160,from,O ADP
12745,1160,sources,I-COMPONENT NOUN
12746,1160,of,O ADP
12747,1160,interference,O NOUN
12748,1160,before,O ADP
12749,1160,attempting,I-ACTION NOUN
12750,1160,flight,O NOUN
12751,1160,.,O PUNCT
12752,1160,2,O NUM
12753,1160,.,O PUNCT
12754,1160,Calibrate,B-ACTION VERB
12755,1160,Compass,B-COMPONENT NOUN
12756,1160,Before,O ADP
12757,1160,Takeoff,B-ACTION NOUN
12758,1161,Compass,B-COMPONENT NOUN
12759,1161,direction,B-PARAMETER NOUN
12760,1161,is,O AUX
12761,1161,not,O ADV
12762,1161,the,O PRON
12763,1161,same,B-STATE ADJ
12764,1161,with,O ADP
12765,1161,IMU,B-PARAMETER PROPN
12766,1162,Compass,B-COMPONENT NOUN
12767,1162,Error,B-ISSUE NOUN
12768,1163,"""",O PUNCT
12769,1163,Compass,B-COMPONENT NOUN
12770,1163,error,O NOUN
12771,1163,",",O PUNCT
12772,1163,calibration,O NOUN
12773,1163,required,I-ACTION VERB
12774,1163,"""",O PUNCT
12775,1164,Compass,B-COMPONENT NOUN
12776,1164,Error,B-ISSUE NOUN
12777,1164,.,O PUNCT
12778,1164,Compass,B-COMPONENT NOUN
12779,1164,direction,B-PARAMETER NOUN
12780,1164,is,O AUX
12781,1164,not,O ADV
12782,1164,the,O PRON
12783,1164,same,B-STATE ADJ
12784,1164,with,O ADP
12785,1164,IMU,B-PARAMETER PROPN
12786,1165,Critically,O ADV
12787,1165,low,O ADJ
12788,1165,power,O NOUN
12789,1165,.,O PUNCT
12790,1165,Aircraft,O NOUN
12791,1165,is,O AUX
12792,1165,landing,O NOUN
12793,1166,Data,B-PARAMETER PROPN
12794,1166,Recorder,B-COMPONENT NOUN
12795,1166,File,O NOUN
12796,1166,Index,O NOUN
12797,1166,is,O AUX
12798,1166,nnn,O X
12799,1167,"""",O PUNCT
12800,1167,Detected,O VERB
12801,1167,side,O NOUN
12802,1167,/,O PUNCT
12803,1167,backward,O ADV
12804,1167,/,O PUNCT
12805,1167,forward,O ADV
12806,1167,shock,O NOUN
12807,1167,/,O PUNCT
12808,1167,possible,O ADJ
12809,1167,collision,O NOUN
12810,1167,",",O PUNCT
12811,1167,aircraft,O NOUN
12812,1167,is,O AUX
12813,1167,pitching,O VERB
12814,1167,/,O PUNCT
12815,1167,rolling,O VERB
12816,1167,sharply,O ADV
12817,1167,forward,O ADV
12818,1167,/,O PUNCT
12819,1167,backwards,O ADV
12820,1167,/,O PUNCT
12821,1167,left,O NOUN
12822,1167,/,O PUNCT
12823,1167,right,O NOUN
12824,1167,"""",O PUNCT
12825,1168,Downlink,B-COMPONENT NOUN
12826,1168,data,O NOUN
12827,1168,connection,O NOUN
12828,1168,lost,O VERB
12829,1168,for,O ADP
12830,1168,nnn,O X
12831,1168,seconds,O NUM
12832,1169,Drone,B-COMPONENT NOUN
12833,1169,is,O AUX
12834,1169,Vibrating,I-ACTION VERB
12835,1170,Exiting,B-ACTION VERB
12836,1170,GPS,O NOUN
12837,1170,mode,O NOUN
12838,1170,:,O PUNCT
12839,1170,Unknown,B-STATE ADJ
12840,1170,Error,B-ISSUE NOUN
12841,1171,Forward,O ADV
12842,1171,Obstacle,B-ISSUE NOUN
12843,1171,Sensing,B-COMPONENT VERB
12844,1171,is,O AUX
12845,1171,not,O ADV
12846,1171,functioning,I-FUNCTION VERB
12847,1172,GEO,B-STATE PROPN
12848,1172,:,O PUNCT
12849,1172,You,O PRON
12850,1172,are,O AUX
12851,1172,in,O ADP
12852,1172,a,O PART
12853,1172,Warning,B-ISSUE NOUN
12854,1172,Zone,B-COMPONENT NOUN
12855,1172,(,O PUNCT
12856,1172,Airport,O NOUN
12857,1172,Class,B-PARAMETER NOUN
12858,1172,Airspace,B-COMPONENT NOUN
12859,1172,Unpaved,B-STATE ADJ
12860,1172,Airports,O NOUN
12861,1172,Power,B-PARAMETER NOUN
12862,1172,Plant,B-COMPONENT NOUN
12863,1172,),O PUNCT
12864,1172,.,O PUNCT
12865,1172,Fly,B-ACTION VERB
12866,1172,with,O ADP
12867,1172,caution,O NOUN
12868,1173,Gimbal,B-COMPONENT NOUN
12869,1173,Recenter,B-ACTION VERB
12870,1174,High,O ADJ
12871,1174,wind,O NOUN
12872,1174,velocity,O NOUN
12873,1174,.,O PUNCT
12874,1174,Fly,B-ACTION VERB
12875,1174,with,O ADP
12876,1174,caution,O NOUN
12877,1174,and,O CCONJ
12878,1174,land,O VERB
12879,1174,in,O ADP
12880,1174,a,O PART
12881,1174,safe,O ADJ
12882,1174,place,I-STATE NOUN
12883,1174,ASAP,O PROPN
12884,1175,High,O ADJ
12885,1175,Wind,B-COMPONENT NOUN
12886,1175,Velocity,B-PARAMETER NOUN
12887,1175,:,O PUNCT
12888,1175,Fly,B-ACTION VERB
12889,1175,with,O ADP
12890,1175,caution,O NOUN
12891,1175,and,O CCONJ
12892,1175,ensure,O VERB
12893,1175,the,O PRON
12894,1175,aircraft,O NOUN
12895,1175,remains,O NOUN
12896,1175,within,O ADP
12897,1175,your,O PRON
12898,1175,line,O NOUN
12899,1175,of,O ADP
12900,1175,sight,O NOUN
12901,1176,Home,B-COMPONENT NOUN
12902,1176,Point,B-STATE NOUN
12903,1176,Recorded,B-FUNCTION VERB
12904,1177,Live,B-STATE NOUN
12905,1177,stream,I-COMPONENT NOUN
12906,1177,video,B-COMPONENT NOUN
12907,1177,frame,I-COMPONENT NOUN
12908,1177,rate,O NOUN
12909,1177,less,O ADV
12910,1177,than,O ADP
12911,1177,9Hz,O PUNCT
12912,1177,.,O PUNCT
12913,1177,Fly,B-ACTION VERB
12914,1177,with,O ADP
12915,1177,caution,O NOUN
12916,1178,"""",O PUNCT
12917,1178,Low,O ADJ
12918,1178,power,O NOUN
12919,1178,",",O PUNCT
12920,1178,please,O INTJ
12921,1178,replace,I-ACTION VERB
12922,1178,the,O PRON
12923,1178,battery,O NOUN
12924,1178,"""",O PUNCT
12925,1179,Maximum,O ADJ
12926,1179,Flight,B-ACTION NOUN
12927,1179,Altitude,B-PARAMETER NOUN
12928,1179,Reached,B-ISSUE VERB
12929,1179,.,O PUNCT
12930,1179,Adjust,I-ACTION VERB
12931,1179,altitude,O NOUN
12932,1179,in,O ADP
12933,1179,MC,B-PARAMETER PROPN
12934,1179,Settings,B-COMPONENT NOUN
12935,1179,if,O SCONJ
12936,1179,required,I-ACTION VERB
12937,1180,Motor,B-COMPONENT NOUN
12938,1180,is,O AUX
12939,1180,Blocked,B-ISSUE VERB
12940,1181,Motor,B-COMPONENT NOUN
12941,1181,is,O AUX
12942,1181,idling,B-STATE VERB
12943,1181,(,O PUNCT
12944,1181,lost,O VERB
12945,1181,or,O CCONJ
12946,1181,missing,B-STATE VERB
12947,1181,propeller,B-COMPONENT NOUN
12948,1181,),O PUNCT
12949,1182,Not,O ADV
12950,1182,Enough,B-ISSUE ADJ
12951,1182,Force,B-PARAMETER NOUN
12952,1182,/,O PUNCT
12953,1182,ESC,B-STATE PROPN
12954,1182,Error,B-ISSUE NOUN
12955,1183,Obstacle,B-ISSUE NOUN
12956,1183,Avoidance,B-ISSUE NOUN
12957,1183,disabled,O ADJ
12958,1183,.,O PUNCT
12959,1183,Fly,B-ACTION VERB
12960,1183,with,O ADP
12961,1183,caution,O NOUN
12962,1184,Panorama,B-STATE NOUN
12963,1184,Captured,I-ACTION VERB
12964,1184,Successfully,B-STATE ADV
12965,1185,Propeller,B-COMPONENT NOUN
12966,1185,Fell,B-ACTION VERB
12967,1185,Off,O PART
12968,1186,Reaching,B-ACTION VERB
12969,1186,maximum,O ADJ
12970,1186,altitude,O NOUN
12971,1186,...,O PUNCT
12972,1187,Recenter,B-ACTION VERB
12973,1187,Gimbal,B-COMPONENT NOUN
12974,1187,Pan,B-COMPONENT NOUN
12975,1188,Return,B-ACTION VERB
12976,1188,-,O PUNCT
12977,1188,to,O ADP
12978,1188,-,O PUNCT
12979,1188,Home,B-COMPONENT NOUN
12980,1188,Altitude,B-PARAMETER NOUN
12981,1188,:,O PUNCT
12982,1188,nnn,O X
12983,1189,Returning,B-ACTION VERB
12984,1189,Home,B-COMPONENT NOUN
12985,1190,Setting,B-FUNCTION NOUN
12986,1190,new,O ADJ
12987,1190,Maximum,O ADJ
12988,1190,Flight,B-ACTION NOUN
12989,1190,Altitude,B-PARAMETER NOUN
12990,1190,to,O ADP
12991,1190,nnn,O X
12992,1190,(,O PUNCT
12993,1190,nnn,O X
12994,1190,),O PUNCT
12995,1191,Setting,B-FUNCTION NOUN
12996,1191,new,O ADJ
12997,1191,Return,B-ACTION VERB
12998,1191,-,O PUNCT
12999,1191,To,O ADP
13000,1191,-,O PUNCT
13001,1191,Home,B-COMPONENT NOUN
13002,1191,altitude,O NOUN
13003,1191,to,O ADP
13004,1191,nnn,O X
13005,1191,(,O PUNCT
13006,1191,nnn,O X
13007,1191,),O PUNCT
13008,1192,Signal,B-COMPONENT NOUN
13009,1192,Lost,B-ISSUE VERB
13010,1192,.,O PUNCT
13011,1192,Aircraft,O NOUN
13012,1192,returning,O VERB
13013,1192,to,O ADP
13014,1192,Home,B-COMPONENT NOUN
13015,1192,Point,B-STATE NOUN
13016,1193,Starting,I-ACTION VERB
13017,1193,Smart,B-STATE ADJ
13018,1193,Track,B-FUNCTION NOUN
13019,1194,"""",O PUNCT
13020,1194,Subject,B-PARAMETER NOUN
13021,1194,lost,O VERB
13022,1194,",",O PUNCT
13023,1194,searching,B-STATE VERB
13024,1194,"""",O PUNCT
13025,1195,Switched,I-STATE VERB
13026,1195,to,O ADP
13027,1195,A,O PART
13028,1195,(,O PUNCT
13029,1195,Attitude)-mode,B-STATE ADJ
13030,1196,Switched,I-STATE VERB
13031,1196,to,O ADP
13032,1196,P,O PRON
13033,1196,(,O PUNCT
13034,1196,Positioning)-mode,B-PARAMETER NOUN
13035,1197,Switched,I-STATE VERB
13036,1197,to,O ADP
13037,1197,S,O NOUN
13038,1197,(,O PUNCT
13039,1197,Sport)-mode,B-PARAMETER NOUN
13040,1198,The,O PRON
13041,1198,remaining,I-STATE VERB
13042,1198,battery,O NOUN
13043,1198,is,O AUX
13044,1198,only,O ADV
13045,1198,enough,B-ISSUE ADJ
13046,1198,for,O ADP
13047,1198,RTH,B-STATE PROPN
13048,1198,.,O PUNCT
13049,1198,Return,B-ACTION VERB
13050,1198,home,O NOUN
13051,1198,now,O ADV
13052,1199,"""",O PUNCT
13053,1199,Tip,B-COMPONENT NOUN
13054,1199,:,O PUNCT
13055,1199,Aircraft,O NOUN
13056,1199,reached,O VERB
13057,1199,maximum,O ADJ
13058,1199,distance,O NOUN
13059,1199,",",O PUNCT
13060,1199,please,O INTJ
13061,1199,pay,I-ACTION VERB
13062,1199,attention,B-PARAMETER NOUN
13063,1199,to,O ADP
13064,1199,flight,O NOUN
13065,1199,safety,O NOUN
13066,1199,"""",O PUNCT
13067,1200,Tip,B-COMPONENT NOUN
13068,1200,:,O PUNCT
13069,1200,Only,O ADV
13070,1200,the,O PRON
13071,1200,first,O ADJ
13072,1200,camera,O NOUN
13073,1200,can,O AUX
13074,1200,tap,I-ACTION VERB
13075,1200,-,O PUNCT
13076,1200,zoom,I-STATE VERB
13077,1200,in,O ADP
13078,1200,dual,B-COMPONENT ADJ
13079,1200,gimbal,O NOUN
13080,1200,control,I-COMPONENT NOUN
13081,1200,mode,O NOUN
13082,1201,"""",O PUNCT
13083,1201,Tip,B-COMPONENT NOUN
13084,1201,:,O PUNCT
13085,1201,When,O SCONJ
13086,1201,multi,B-STATE ADJ
13087,1201,-,O PUNCT
13088,1201,gimbals,I-COMPONENT NOUN
13089,1201,are,O AUX
13090,1201,controlled,B-STATE VERB
13091,1201,together,B-STATE ADV
13092,1201,",",O PUNCT
13093,1201,only,O ADV
13094,1201,the,O PRON
13095,1201,first,O ADJ
13096,1201,gimbal,O NOUN
13097,1201,spotlight,I-COMPONENT NOUN
13098,1201,feature,I-PARAMETER NOUN
13099,1201,is,O AUX
13100,1201,available,B-STATE ADJ
13101,1201,"""",O PUNCT
13102,1202,"""",O PUNCT
13103,1202,To,O ADP
13104,1202,take,O VERB
13105,1202,off,O PART
13106,1202,in,O ADP
13107,1202,non,O PART
13108,1202,-,O PUNCT
13109,1202,P,O PRON
13110,1202,mode,O NOUN
13111,1202,",",O PUNCT
13112,1202,toggle,I-ACTION VERB
13113,1202,Flight,B-ACTION NOUN
13114,1202,Mode,B-PARAMETER NOUN
13115,1202,Switch,I-ACTION VERB
13116,1202,to,O ADP
13117,1202,another,O PRON
13118,1202,mode,O NOUN
13119,1202,and,O CCONJ
13120,1202,then,O ADV
13121,1202,toggle,I-ACTION VERB
13122,1202,it,O PRON
13123,1202,back,O ADV
13124,1202,"""",O PUNCT
13125,1203,Video,B-COMPONENT NOUN
13126,1203,cache,B-COMPONENT NOUN
13127,1203,has,O AUX
13128,1203,stopped,I-ACTION VERB
13129,1203,because,O SCONJ
13130,1203,there,O PRON
13131,1203,is,O AUX
13132,1203,not,O ADV
13133,1203,enough,B-ISSUE ADJ
